Stemmed Term,mean case doc freq over all A cases,median case doc freq over all A cases,SD of case doc freq over all A cases
section 351414c2,0.0091851004322400197,0.0,0.018495156722037831
section 731,0.032677163924303511,0.0,0.048744482576571879
section 77135a,0.022354426133535034,0.0,0.025182117492652659
secur andpredict,0.0,0.0,0.0
secur form,0.017909981689090585,0.0,0.022733140319225159
secur predict,0.048032510232671764,0.050000000000000003,0.03174782247650073
seek review,0.027291769491931021,0.041666666666666664,0.02619037670528615
select export,0.026297980672055247,0.028571428571428571,0.025837773717867406
sell gener,0.024121706653675964,0.0,0.03997943097157116
semiconductor dram,0.036815579015740542,0.043478260869565216,0.037893718125677919
sentenc antidump,0.034081685328824919,0.0,0.040567077700716977
sentenc articl,0.063616925817087361,0.052631578947368418,0.034342996751146028
sentenc doe,0.033306807085915983,0.041666666666666664,0.038695027155453345
sentenc ofarticl,0.0,0.0,0.0
sentenc paragraph,0.06028359248375402,0.052631578947368418,0.03775945559528144
separ distinct,0.031290000363226905,0.028571428571428571,0.038096268364491051
separ investig,0.029646338067390695,0.0,0.046106275949394399
separ measur,0.021418753618915147,0.0,0.023737571761286397
separ rate,0.010588235294117647,0.0,0.028022070721489951
separ rule,0.021853536227610802,0.0,0.024192994774845815
septemb 1998,0.025454941702081287,0.0,0.048824486988601618
septemb 1999,0.030334168755221384,0.0,0.049482944648633585
septemb 2000,0.031290000363226905,0.028571428571428571,0.038096268364491051
septemb 2001,0.020079365079365079,0.0,0.039192690892567612
septemb 2003,0.022977915804002758,0.0,0.039208254886495549
septemb 2004,0.031878235657344559,0.028571428571428571,0.038447128868555551
septemb 2006,0.032805917179991755,0.028571428571428571,0.038995684956786097
serv basi,0.029196531396692926,0.041666666666666664,0.025154737865358476
serv purpos,0.025687759466868364,0.028571428571428571,0.025311362851739499
serv thi,0.035539513033792207,0.043478260869565216,0.033169569513347166
set abov,0.031059885433960006,0.041666666666666664,0.031728579434194243
set articl,0.046227343721622891,0.043478260869565216,0.038534366562774855
set forth,0.063616925817087361,0.052631578947368418,0.034342996751146028
set sentenc,0.027551113504135447,0.028571428571428571,0.027487712352879667
set written,0.04653327466020965,0.041666666666666664,0.046492214044598357
set zero,0.039297794655850926,0.041666666666666664,0.038592569454971706
settlement bodi,0.073140735340896865,0.058823529411764705,0.035178569154329958
settlement bodyat,0.0,0.0,0.0
settlement disput,0.073140735340896865,0.058823529411764705,0.035178569154329958
settlement ofdisput,0.0,0.0,0.0
settlement panel,0.044657769031843597,0.043478260869565216,0.041495986265588501
settlement procedur,0.047743909944071475,0.050000000000000003,0.035154110098643658
settlement proceed,0.056950259150420686,0.052631578947368418,0.03628437669713068
settlement situat,0.024557875805015391,0.0,0.035380486876151584
settlement thi,0.025863198063359592,0.028571428571428571,0.025487773577575215
settlement understand,0.063616925817087361,0.052631578947368418,0.034342996751146028
settlement wto,0.035170161123183059,0.041666666666666664,0.039797241126255753
settlementunderstand dsuarticl,0.0,0.0,0.0
sever case,0.031377345751420323,0.028571428571428571,0.037932630189720755
sever occas,0.019916094584286802,0.0,0.025689336786317934
sever provis,0.021243315022423923,0.0,0.023514917529131703
sever time,0.017931967600159818,0.0,0.0225973908298484
shall appli,0.041882396256470833,0.043478260869565216,0.03894287645968602
shall author,0.038244150444311974,0.043478260869565216,0.038757903403054468
shall base,0.022376412044604266,0.0,0.025055738157884786
shall case,0.028391449638589226,0.0,0.038707769619290254
shall conduct,0.029196531396692926,0.041666666666666664,0.025154737865358476
shall determin,0.043482245682407217,0.043478260869565216,0.035988510183065349
shall establish,0.030007611254750842,0.0,0.040725630741535172
shall examin,0.027138316806509025,0.028571428571428571,0.027058116082937352
shall exceed,0.038720340920502451,0.043478260869565216,0.036694382395131189
shall export,0.035821790195864768,0.041666666666666664,0.037901423495352159
shall gener,0.029196531396692926,0.041666666666666664,0.025154737865358476
shall impos,0.031290000363226905,0.028571428571428571,0.038096268364491051
shall inform,0.029196531396692926,0.041666666666666664,0.025154737865358476
shall interpret,0.041577483777645315,0.043478260869565216,0.037453566302743144
shall level,0.028391449638589226,0.0,0.038707769619290254
shall normal,0.063616925817087361,0.052631578947368418,0.034342996751146028
shall remain,0.029472583846658417,0.0,0.03873457489386576
sheet strip,0.036792645865872407,0.041666666666666664,0.042957123914442785
shipper review,0.030942563142724675,0.028571428571428571,0.037753639871614807
shirt blous,0.061712163912325452,0.052631578947368418,0.036928873971687995
shorter oxford,0.029385238458465003,0.0,0.038890561554980517
shrimp articl,0.038266785761064938,0.043478260869565216,0.035822171298760926
